1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
8201, taiga, projectvibrantjourneys:autumnal_coniferous_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8202, taiga, projectvibrantjourneys:autumnal_coniferous_forest, MONSTER, mowziesmobs:grottol, 10, 1, 1
8203, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, minecraft:wolf, 10, 4, 4
8204, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, minecraft:rabbit, 10, 2, 3
8205, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, minecraft:fox, 10, 2, 4
8206, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, minecraft:sheep, 12, 4, 4
8207, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, minecraft:pig, 10, 4, 4
8208, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, minecraft:chicken, 10, 4, 4
8209, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, minecraft:cow, 10, 4, 4
8210, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, exoticbirds:robin, 12, 2, 5
8211, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, exoticbirds:owl, 10, 2, 5
8212, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, exoticbirds:woodpecker, 12, 2, 5
8213, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
8214, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
8215, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, alexsmobs:crow, 10, 3, 5
8216, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
8217, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
8218, taiga, projectvibrantjourneys:autumnal_coniferous_forest, CREATURE, alexsmobs:crow, 10, 3, 5
8219, taiga, projectvibrantjourneys:autumnal_coniferous_forest, AMBIENT, minecraft:bat, 10, 8, 8
8220, taiga, projectvibrantjourneys:autumnal_coniferous_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
8221, taiga, projectvibrantjourneys:autumnal_coniferous_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8222, taiga, projectvibrantjourneys:autumnal_coniferous_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
8223, taiga, projectvibrantjourneys:autumnal_coniferous_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8224, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
8225, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
8226, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
8227, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
8228, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
8229, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
8230, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
8231, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
8232, taiga, projectvibrantjourneys:autumnal_coniferous_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
8233, taiga, projectvibrantjourneys:autumnal_coniferous_forest, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
8234, taiga, projectvibrantjourneys:autumnal_coniferous_forest, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
8235, taiga, projectvibrantjourneys:autumnal_coniferous_forest, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
8236, taiga, projectvibrantjourneys:autumnal_coniferous_forest, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
8237, taiga, projectvibrantjourneys:autumnal_coniferous_forest, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
8238, taiga, projectvibrantjourneys:autumnal_coniferous_forest, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
8239, taiga, projectvibrantjourneys:autumnal_coniferous_forest, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
8240, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:spider, 80, 4, 4
8241, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:zombie, 80, 4, 4
8242, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
8243, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:skeleton, 80, 4, 4
8244, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:creeper, 80, 4, 4
8245, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:slime, 80, 4, 4
8246, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:enderman, 5, 1, 4
8247, beach, projectvibrantjourneys:gravel_shore, MONSTER, minecraft:witch, 5, 1, 1
8248, beach, projectvibrantjourneys:gravel_shore, MONSTER, mowziesmobs:grottol, 10, 1, 1
8249, beach, projectvibrantjourneys:gravel_shore, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8250, beach, projectvibrantjourneys:gravel_shore, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8251, beach, projectvibrantjourneys:gravel_shore, MONSTER, mowziesmobs:grottol, 10, 1, 1
8252, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:flamingo, 10, 2, 5
8253, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:swan, 10, 2, 5
8254, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:booby, 10, 2, 5
8255, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:crane, 10, 2, 5
8256, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:gull, 12, 2, 5
8257, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:heron, 10, 2, 5
8258, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:pelican, 10, 2, 5
8259, beach, projectvibrantjourneys:gravel_shore, CREATURE, exoticbirds:pigeon, 12, 2, 5
8260, beach, projectvibrantjourneys:gravel_shore, CREATURE, alexsmobs:seal, 30, 3, 8
8261, beach, projectvibrantjourneys:gravel_shore, CREATURE, alexsmobs:seagull, 21, 3, 6
8262, beach, projectvibrantjourneys:gravel_shore, CREATURE, alexsmobs:seal, 30, 3, 8
8263, beach, projectvibrantjourneys:gravel_shore, CREATURE, alexsmobs:seagull, 21, 3, 6
8264, beach, projectvibrantjourneys:gravel_shore, AMBIENT, minecraft:bat, 10, 8, 8
8265, beach, projectvibrantjourneys:gravel_shore, AMBIENT, alexsmobs:fly, 10, 2, 3
8266, beach, projectvibrantjourneys:gravel_shore, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8267, beach, projectvibrantjourneys:gravel_shore, AMBIENT, alexsmobs:fly, 10, 2, 3
8268, beach, projectvibrantjourneys:gravel_shore, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8269, beach, projectvibrantjourneys:gravel_shore, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
8270, beach, projectvibrantjourneys:gravel_shore, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
8271, beach, projectvibrantjourneys:gravel_shore, WATER_AMBIENT, aquaculture:atlantic_halibut, 10, 1, 1
8272, beach, projectvibrantjourneys:gravel_shore, WATER_AMBIENT, aquaculture:atlantic_herring, 20, 1, 6
8273, beach, projectvibrantjourneys:gravel_shore, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
8274, beach, projectvibrantjourneys:gravel_shore, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
8275, beach, projectvibrantjourneys:gravel_shore, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
8276, beach, projectvibrantjourneys:gravel_shore, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
8277, beach, projectvibrantjourneys:gravel_shore, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
8278, beach, projectvibrantjourneys:gravel_shore, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
8279, beach, projectvibrantjourneys:gravel_shore, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
8280, beach, projectvibrantjourneys:gravel_shore, pvj_ambient, projectvibrantjourneys:starfish, 30, 1, 3
8281, beach, projectvibrantjourneys:gravel_shore, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
8282, beach, projectvibrantjourneys:gravel_shore, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
8283, beach, projectvibrantjourneys:gravel_shore, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
8284, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:spider, 80, 4, 4
8285, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:zombie, 80, 4, 4
8286, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:zombie_villager, 10, 1, 1
8287, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:skeleton, 80, 4, 4
8288, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:creeper, 80, 4, 4
8289, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:slime, 80, 4, 4
8290, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:enderman, 5, 1, 4
8291, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, minecraft:witch, 5, 1, 1
8292, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, mowziesmobs:grottol, 10, 1, 1
8293, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8294, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8295, taiga, projectvibrantjourneys:crimson_thicket, MONSTER, mowziesmobs:grottol, 10, 1, 1
8296, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, minecraft:wolf, 10, 4, 4
8297, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, minecraft:rabbit, 10, 2, 3
8298, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, minecraft:fox, 10, 2, 4
8299, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, minecraft:sheep, 12, 4, 4
8300, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, minecraft:pig, 10, 4, 4
8301, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, minecraft:chicken, 10, 4, 4
8302, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, minecraft:cow, 10, 4, 4
8303, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, exoticbirds:robin, 12, 2, 5
8304, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, exoticbirds:owl, 10, 2, 5
8305, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, exoticbirds:woodpecker, 12, 2, 5
8306, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
8307, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, alexsmobs:raccoon, 10, 2, 4
8308, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, alexsmobs:crow, 10, 3, 5
8309, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
8310, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, alexsmobs:raccoon, 10, 2, 4
8311, taiga, projectvibrantjourneys:crimson_thicket, CREATURE, alexsmobs:crow, 10, 3, 5
8312, taiga, projectvibrantjourneys:crimson_thicket, AMBIENT, minecraft:bat, 10, 8, 8
8313, taiga, projectvibrantjourneys:crimson_thicket, AMBIENT, alexsmobs:fly, 10, 2, 3
8314, taiga, projectvibrantjourneys:crimson_thicket, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8315, taiga, projectvibrantjourneys:crimson_thicket, AMBIENT, alexsmobs:fly, 10, 2, 3
8316, taiga, projectvibrantjourneys:crimson_thicket, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8317, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
8318, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
8319, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
8320, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
8321, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
8322, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
8323, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
8324, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
8325, taiga, projectvibrantjourneys:crimson_thicket, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
8326, taiga, projectvibrantjourneys:crimson_thicket, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
8327, taiga, projectvibrantjourneys:crimson_thicket, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
8328, taiga, projectvibrantjourneys:crimson_thicket, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
8329, taiga, projectvibrantjourneys:crimson_thicket, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
8330, taiga, projectvibrantjourneys:crimson_thicket, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
8331, taiga, projectvibrantjourneys:crimson_thicket, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
8332, taiga, projectvibrantjourneys:crimson_thicket, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
8333, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:spider, 80, 4, 4
8334, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:zombie, 19, 4, 4
8335, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
8336, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
8337, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:creeper, 80, 4, 4
8338, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:slime, 80, 4, 4
8339, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
8340, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:witch, 5, 1, 1
8341, desert, projectvibrantjourneys:desert_shrubland, MONSTER, minecraft:husk, 80, 4, 4
8342, desert, projectvibrantjourneys:desert_shrubland, MONSTER, mowziesmobs:grottol, 10, 1, 1
8343, desert, projectvibrantjourneys:desert_shrubland, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8344, desert, projectvibrantjourneys:desert_shrubland, MONSTER, alexsmobs:guster, 35, 1, 2
8345, desert, projectvibrantjourneys:desert_shrubland, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8346, desert, projectvibrantjourneys:desert_shrubland, MONSTER, alexsmobs:guster, 35, 1, 2
8347, desert, projectvibrantjourneys:desert_shrubland, MONSTER, mowziesmobs:grottol, 10, 1, 1
8348, desert, projectvibrantjourneys:desert_shrubland, CREATURE, minecraft:rabbit, 10, 2, 3
8349, desert, projectvibrantjourneys:desert_shrubland, CREATURE, exoticbirds:roadrunner, 10, 2, 5
8350, desert, projectvibrantjourneys:desert_shrubland, CREATURE, exoticbirds:ostrich, 10, 2, 5
8351, desert, projectvibrantjourneys:desert_shrubland, CREATURE, alexsmobs:roadrunner, 10, 2, 2
8352, desert, projectvibrantjourneys:desert_shrubland, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
8353, desert, projectvibrantjourneys:desert_shrubland, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
8354, desert, projectvibrantjourneys:desert_shrubland, CREATURE, alexsmobs:roadrunner, 10, 2, 2
8355, desert, projectvibrantjourneys:desert_shrubland, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
8356, desert, projectvibrantjourneys:desert_shrubland, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
8357, desert, projectvibrantjourneys:desert_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
8358, desert, projectvibrantjourneys:desert_shrubland, AMBIENT, alexsmobs:fly, 10, 2, 3
8359, desert, projectvibrantjourneys:desert_shrubland, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8360, desert, projectvibrantjourneys:desert_shrubland, AMBIENT, alexsmobs:fly, 10, 2, 3
8361, desert, projectvibrantjourneys:desert_shrubland, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8362, desert, projectvibrantjourneys:desert_shrubland, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
8363, desert, projectvibrantjourneys:desert_shrubland, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
8364, desert, projectvibrantjourneys:desert_shrubland, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
8365, desert, projectvibrantjourneys:desert_shrubland, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
8366, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:spider, 80, 4, 4
8367, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:zombie, 19, 4, 4
8368, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
8369, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:skeleton, 80, 4, 4
8370, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:creeper, 80, 4, 4
8371, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:slime, 80, 4, 4
8372, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:enderman, 5, 1, 4
8373, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:witch, 5, 1, 1
8374, desert, projectvibrantjourneys:red_rock_valley, MONSTER, minecraft:husk, 80, 4, 4
8375, desert, projectvibrantjourneys:red_rock_valley, MONSTER, mowziesmobs:grottol, 10, 1, 1
8376, desert, projectvibrantjourneys:red_rock_valley, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8377, desert, projectvibrantjourneys:red_rock_valley, MONSTER, alexsmobs:guster, 35, 1, 2
8378, desert, projectvibrantjourneys:red_rock_valley, MONSTER, alexsmobs:centipede_head, 10, 1, 1
8379, desert, projectvibrantjourneys:red_rock_valley, MONSTER, alexsmobs:guster, 35, 1, 2
8380, desert, projectvibrantjourneys:red_rock_valley, MONSTER, mowziesmobs:grottol, 10, 1, 1
8381, desert, projectvibrantjourneys:red_rock_valley, CREATURE, minecraft:rabbit, 10, 2, 3
8382, desert, projectvibrantjourneys:red_rock_valley, CREATURE, minecraft:sheep, 12, 4, 4
8383, desert, projectvibrantjourneys:red_rock_valley, CREATURE, minecraft:pig, 10, 4, 4
8384, desert, projectvibrantjourneys:red_rock_valley, CREATURE, minecraft:chicken, 10, 4, 4
8385, desert, projectvibrantjourneys:red_rock_valley, CREATURE, minecraft:cow, 10, 4, 4
8386, desert, projectvibrantjourneys:red_rock_valley, CREATURE, exoticbirds:roadrunner, 10, 2, 5
8387, desert, projectvibrantjourneys:red_rock_valley, CREATURE, exoticbirds:ostrich, 10, 2, 5
8388, desert, projectvibrantjourneys:red_rock_valley, CREATURE, alexsmobs:roadrunner, 10, 2, 2
8389, desert, projectvibrantjourneys:red_rock_valley, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
8390, desert, projectvibrantjourneys:red_rock_valley, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
8391, desert, projectvibrantjourneys:red_rock_valley, CREATURE, alexsmobs:roadrunner, 10, 2, 2
8392, desert, projectvibrantjourneys:red_rock_valley, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
8393, desert, projectvibrantjourneys:red_rock_valley, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
8394, desert, projectvibrantjourneys:red_rock_valley, AMBIENT, minecraft:bat, 10, 8, 8
8395, desert, projectvibrantjourneys:red_rock_valley, AMBIENT, alexsmobs:fly, 10, 2, 3
8396, desert, projectvibrantjourneys:red_rock_valley, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8397, desert, projectvibrantjourneys:red_rock_valley, AMBIENT, alexsmobs:fly, 10, 2, 3
8398, desert, projectvibrantjourneys:red_rock_valley, AMBIENT, alexsmobs:cockroach, 10, 5, 5
8399, desert, projectvibrantjourneys:red_rock_valley, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
8400, desert, projectvibrantjourneys:red_rock_valley, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
8401, desert, projectvibrantjourneys:red_rock_valley, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
8402, desert, projectvibrantjourneys:red_rock_valley, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
8403, beach, projectvibrantjourneys:tropical_beach, MONSTER, minecraft:spider, 80, 4, 4
8404, beach, projectvibrantjourneys:tropical_beach, MONSTER, minecraft:zombie, 80, 4, 4
8405, beach, projectvibrantjourneys:tropical_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
8406, beach, projectvibrantjourneys:tropical_beach, MONSTER, minecraft:skeleton, 80, 4, 4
8407, beach, projectvibrantjourneys:tropical_beach, MONSTER, minecraft:creeper, 80, 4, 4
8408, beach, projectvibrantjourneys:tropical_beach, MONSTER, minecraft:slime, 80, 4, 4
